Reference,Bill Date,Due Date,GL Account,Property,Unit,Payee Name,Paid,Unpaid,Check #,Paid Date,Description,Work Order Issue,Approval Status,Property Name,GL Account Name
211024192844-Jan 2025,01/03/2025,01/24/2025,6412 - Electricity- Vacant Units,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",I5618A (1X1L),Teco People Gas,9.22,0.00,9999,01/10/2025,5618 Burgoyne Unit A - Vacant,,Approved,Parc Place Villas,Electricity- Vacant Units
Jan 2025 - 910174165551,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",532,DUKE ENERGY,195.62,0.00,9999,01/23/2025,2690 Drew St - Apt 532,,Approved,The Standard at 2690,Electricity- Vacant Units
FPL JANUARY 2025 - UNIT 111,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",111,FPL,34.37,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 111,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
87929-71585,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",116,FPL,34.70,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 116,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
5557905048,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",78,FPL,34.70,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 78,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
70169-61588,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",59,FPL,35.85,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 59,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
8014654068,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",100,FPL,36.03,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 100,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
9544471585,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",55,FPL,36.15,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 55,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
7414368170,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",84,FPL,36.24,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 84,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
51363-61580,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",60,FPL,37.07,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 60,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
5552968173,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",132,FPL,58.97,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 132,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
5215661157,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",34,FPL,62.98,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 34,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
8730744045,01/06/2025,02/05/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",69,FPL,112.05,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 69,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
4248290530,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",87,FPL,33.53,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 87,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
5544852584,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",118,FPL,34.05,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 118,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
Georgia Power 96 Annex-72828-50281,01/06/2025,01/28/2025,6412 - Electricity- Vacant Units,"Castle Creek Apartments - 2435 Aylesbury Loop Decatur, GA 30034",117,GEORGIA POWER,238.58,0.00,9999,01/10/2025,[0117] 2425 Aylesbury Loop # 117    Decatur  GA - 30034,,Approved,Castle Creek Apartments,Electricity- Vacant Units
January 2025 - Vacant unit 102,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",2a-102,Teco People Gas,45.71,0.00,9999,01/23/2025,January 2025 - Vacant unit 102,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 106,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",2a-106,Teco People Gas,25.93,0.00,9999,01/23/2025,January 2025 - Vacant unit 106,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 108,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",2a-108,Teco People Gas,34.85,0.00,9999,01/23/2025,January 2025 - Vacant unit 108,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 124,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",4a-124,Teco People Gas,70.16,0.00,9999,01/23/2025,January 2025 - Vacant unit 124,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 135,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",5b-135,Teco People Gas,79.19,0.00,9999,01/23/2025,January 2025 - Vacant unit 135,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - vacant unit 137,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",5b-137,Teco People Gas,32.87,0.00,9999,01/23/2025,January 2025 - vacant unit 137,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 143,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",7a-143,Teco People Gas,15.61,0.00,9999,01/23/2025,January 2025 - Vacant unit 143,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - vacant unit 155,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",7b-155,Teco People Gas,49.35,0.00,9999,01/23/2025,January 2025 - vacant unit 155,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 180,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",11b-180,Teco People Gas,193.50,0.00,9999,01/23/2025,January 2025 - Vacant unit 180,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 184,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",11b-184,Teco People Gas,69.08,0.00,9999,01/23/2025,January 2025 - Vacant unit 184,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 206,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",2a-206,Teco People Gas,26.29,0.00,9999,01/23/2025,January 2025 - Vacant unit 206,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 219,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",3b-219,Teco People Gas,74.30,0.00,9999,01/23/2025,January 2025 - Vacant unit 219,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 228,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",4a-228,Teco People Gas,59.46,0.00,9999,01/23/2025,January 2025 - Vacant unit 228,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 231,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",5b-231,Teco People Gas,57.61,0.00,9999,01/23/2025,January 2025 - Vacant unit 231,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 237,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",5b-237,Teco People Gas,57.02,0.00,9999,01/23/2025,January 2025 - Vacant unit 237,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
January 2025 - Vacant unit 258,01/06/2025,01/27/2025,6412 - Electricity- Vacant Units,"Grove at Temple Terrace - 8741 Grove Terrace Temple Terrace, FL 33617",8b-258,Teco People Gas,95.24,0.00,9999,01/23/2025,January 2025 - Vacant unit 258,,Approved,Grove at Temple Terrace,Electricity- Vacant Units
910124905467 Final Bill,01/07/2025,01/07/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",304,DUKE ENERGY,144.56,0.00,252801633,01/14/2025,910124905467 Final Bill,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910173355775,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",115,DUKE ENERGY,209.04,0.00,254633297,02/07/2025,2690 Drew St - Apt 115,,Approved,The Standard at 2690,Electricity- Vacant Units
94091-99081 01/2025,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2400-103,FPL,13.99,0.00,0311416,01/30/2025,94091-99081 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
985-400-105.01.2025,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"Infinity Gardens Apartments LLC - 6826 North 45th Ave Glendale, AZ 85301",12,SRP,53.03,0.00,81593746,01/24/2025,Service From 12/06/2024-01/05/2025,,Approved,Infinity Gardens Apartments LLC,Electricity- Vacant Units
313-069-008.01.2025,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"Infinity Gardens Apartments LLC - 6826 North 45th Ave Glendale, AZ 85301",16,SRP,355.68,0.00,81594094,01/24/2025,Service From 12/06/2024-01/05/2025,,Approved,Infinity Gardens Apartments LLC,Electricity- Vacant Units
782-700-105.01.2025,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"Infinity Gardens Apartments LLC - 6826 North 45th Ave Glendale, AZ 85301",02,SRP,355.23,0.00,81594175,01/24/2025,Service From 12/06/2024-01/05/2025,,Approved,Infinity Gardens Apartments LLC,Electricity- Vacant Units
883-500-106-01.2025,01/07/2025,01/28/2025,6412 - Electricity- Vacant Units,"Infinity Gardens Apartments LLC - 6826 North 45th Ave Glendale, AZ 85301",10,SRP,28.58,0.00,81594256,01/24/2025,Service From 12/06/2024-01/05/2025,,Approved,Infinity Gardens Apartments LLC,Electricity- Vacant Units
Jan 2025 - 910152629893,01/08/2025,01/29/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",516,DUKE ENERGY,94.06,0.00,9999,01/23/2025,2690 Drew St - Apt 516,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910168885937,01/08/2025,01/29/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",336,DUKE ENERGY,37.05,0.00,9999,01/23/2025,2690 Drew St - Apt 336,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910153522201,01/08/2025,01/29/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",816,DUKE ENERGY,46.41,0.00,254633619,02/07/2025,2690 Drew St - Apt 816,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910135128310,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",332,DUKE ENERGY,90.95,0.00,9999,01/23/2025,2690 Drew St - Apt 332 Final Bill,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910130212480,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",,DUKE ENERGY,119.52,0.00,9999,01/23/2025,2690 Drew St - Apt 320 Final Bill,,Approved,The Standard at 2690,Electricity- Vacant Units
Jan 2025 - 910174146714,01/10/2025,01/21/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",402,DUKE ENERGY,88.22,0.00,254633867,02/07/2025,2690 Drew St - Apt 402,,Approved,The Standard at 2690,Electricity- Vacant Units
9131864069,01/10/2025,02/09/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",75,FPL,37.01,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 75,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
8258844060,01/10/2025,02/09/2025,6412 - Electricity- Vacant Units,"Roselea Manor Apartments - 2714 Ridgewood Ave Sanford, FL 32773",90,FPL,37.63,0.00,665921112,01/24/2025,FPL JANUARY 2025 - UNIT 90,,Approved,Roselea Manor Apartments,Electricity- Vacant Units
53171-35514 Final Bill,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Clear Lake Palms - 401 Executive Center Drive West Palm Beach, FL 33401",421-105,FPL,21.88,0.00,447947548,01/13/2025,"Dec 30, 2024 to Jan 10, 2025",,Approved,Clear Lake Palms,Electricity- Vacant Units
59827-57162 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2428-104,FPL,30.41,0.00,9999,01/30/2025,59827-57162 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
18613-19091 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2405-103,FPL,32.01,0.00,9999,01/30/2025,18613-19091 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
42677-16035 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2801-101,FPL,32.83,0.00,9999,01/30/2025,42677-16035 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
94420-89257 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2801-204,FPL,40.03,0.00,9999,02/05/2025,94420-89257 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
81155-73449 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2405-203,FPL,35.48,0.00,9999,01/30/2025,81155-73449 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
50670-75100 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2709-102,FPL,37.46,0.00,9999,01/30/2025,50670-75100 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
07303-15405 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2805-103,FPL,42.50,0.00,9999,02/05/2025,07303-15405 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
70242-74172 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2800-103,FPL,38.15,0.00,9999,01/30/2025,70242-74172 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
58961-69256 01/2025,01/10/2025,02/19/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2405-104,FPL,41.27,0.00,0361128,02/05/2025,58961-69256 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
17446-67229 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2531-101,FPL,177.25,0.00,0311412,01/30/2025,17446-67229 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
12676-99252 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2805-202,FPL,314.40,0.00,0311403,01/30/2025,12676-99252 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
97103-61586 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2531-102,FPL,219.27,0.00,9999,01/30/2025,97103-61586 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
92951-59256 01/2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Lakeside Condominiums - 2700 NW 39th Way Lauderdale Lakes, FL 33311",2401-204,FPL,46.00,0.00,9999,02/05/2025,92951-59256 01/2025,,Approved,Lakeside Condominiums,Electricity- Vacant Units
211024192596- Jan 2025,01/10/2025,01/31/2025,6412 - Electricity- Vacant Units,"Parc Place Villas - 6919 Bonair Drive Tampa, FL 33617",E6911C (2X1),Teco People Gas,40.36,0.00,9999,02/11/2025,Parc Place - 01/22/25 - 02/12/25,,Approved,Parc Place Villas,Electricity- Vacant Units
Jan 2025 - 910152234856,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"The Standard at 2690 - 2690 Drew Street Clearwater, FL 33759",223,DUKE ENERGY,83.40,0.00,254634211,02/07/2025,2690 Drew St - Apt 223,,Approved,The Standard at 2690,Electricity- Vacant Units
10108-99241 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",10-5467,FPL,62.33,0.00,9999,02/04/2025,"Electricity Service- Dec 18, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
89137-67482 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",131-3294,FPL,38.02,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
91738-18304 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",13-3121,FPL,113.05,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
94280-46511 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",108-5414,FPL,70.52,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
94493-26256 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",4-5231,FPL,59.66,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
04788-40119 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",110-5434,FPL,50.51,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
04837-08301 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",10-5461,FPL,79.71,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
16512-37412 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",12-3157,FPL,73.95,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
41418-05343 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",125-5393,FPL,91.41,0.00,9999,02/04/2025,"Electricity Service- Dec 17, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
43537-99465 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",135-3214,FPL,82.27,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
61123-17513 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",2-5215,FPL,69.25,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
81929-40149 Jan 2025,01/13/2025,02/12/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",123-3302,FPL,46.00,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
January 2025 43966-98344,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",04_109,FPL,132.33,0.00,9999,02/05/2025,Electricity vacant (6 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 81698-77423,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",03_405,FPL,106.90,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 40931-10304,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",03_106,FPL,87.41,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 87784-88034,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",01_210,FPL,75.99,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 03721-59202,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",02_211,FPL,1.19,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 62865-38167,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",04_202,FPL,68.96,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025  57649-96004,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",02_209,FPL,46.78,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 44455-95020,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",02_212,FPL,48.49,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 89612-06029,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",02_110,FPL,44.67,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 59838-59207,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",01_410,FPL,43.10,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 57909-25019,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",03_403,FPL,40.14,0.00,9999,02/05/2025,Electricity vacant (32days),,Approved,Luna At Hollywood,Electricity- Vacant Units
January 2025 19800-88098,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Luna At Hollywood - 3600 Van Buren St Hollywood, FL 33021",03_302,FPL,40.03,0.00,9999,02/05/2025,Electricity vacant (32 days),,Approved,Luna At Hollywood,Electricity- Vacant Units
38447-38454 Jan 2025,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,FPL,169.38,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
92087-74423 Jan 2025,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,FPL,353.04,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
96086-15127 Jan 2025,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,FPL,245.22,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
57072-99169 Jan 2025,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,FPL,152.54,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
54732-13329 Jan 2025,01/13/2025,02/03/2025,6412 - Electricity- Vacant Units,"Azure Villas - 3252 SW 52nd Ave Pembroke Park, FL 33023",,FPL,114.20,0.00,9999,02/04/2025,"Electricity Service- Dec 12, 2024 to Jan 13, 2025",,Approved,Azure Villas,Electricity- Vacant Units
