Date,GL Account,Credit,Debit,Property Name
05/28/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,951.35,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,233.38",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,500.87",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,051.26",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,233.38",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,491.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,272.67",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,823.46,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,783.98,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,685.90,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,417.05,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,79.98,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,611.10,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,155.79",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,456.41,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,61.79,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,268.66,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,304.95,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,461.78,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,230.50",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,201.34,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,2.89,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,442.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,335.47",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,357.79,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,688.41,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,382.59,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,230.50",The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,304.95,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,304.95,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,150.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,350.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,412.50,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,500.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,900.00",South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,500.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,350.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,150.00,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,450.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"5,763.63",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,154.80",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,600.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,600.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,370.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,159.99,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,4.99,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,65.00,"Infinity Reserve at Waters, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,95.00,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,500.00,"Infinity Reserve at Waters, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,,485.00,"Infinity Reserve at Waters, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Reserve at Waters, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Reserve at Waters, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,516.82,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,360.76,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,475.74",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,392.03",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,656.34,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,495.04",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,329.26,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"2,296.82",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"2,145.16",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,828.18,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,353.10,,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,140.25",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,"1,499.24",,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,36.37,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,620.73",The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,"2,006.13",The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,41.47,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,49.36,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,500.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,500.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,32.44,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,53.70,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,42.98,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,25.87,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,"3,041.39",,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,32.48,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,143.55,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,30.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,854.91",Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,20.00,Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,65.00,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,76.67,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,151.85,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,11.22,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,27.56,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,59.58,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,57.76,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,52.27,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,84.27,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,124.43,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,143.18,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,103.92,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,43.08,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,198.80,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,37.57,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,305.15,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,33.55,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,55.11,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,74.02,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,30.24,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,31.59,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,53.32,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,70.00,Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,900.00,Infinity Magnolia LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,715.00",South Bay Plantation
05/28/2025,1150 - OPERATING CASH IN BANK,,50.00,Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,4.00,Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,101.00",Royal Manor
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,875.00",Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,101.00,Buena Vista
05/28/2025,1150 - OPERATING CASH IN BANK,,70.00,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,325.00",Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
05/28/2025,1150 - OPERATING CASH IN BANK,209.94,,"INFINITY ALABAMA, LLC"
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Infinity Las Casitas Apartments LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Las Casitas Apartments LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Las Casitas Apartments LLC
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,385.00",Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,9.50,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,,3.00,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,,"2,050.00",Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,285.00",Laguna Place
05/28/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,500.00",Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,,70.00,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,156.75,,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,"37,741.52",Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,,"18,482.79",Infinity Las Casitas Apartments LLC
05/28/2025,1150 - OPERATING CASH IN BANK,176.68,,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,234.11,,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,245.16,,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,323.41,,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,187.53,,Azure Villas
05/28/2025,1150 - OPERATING CASH IN BANK,"75,050.00",,Lakeside Condominiums
05/28/2025,1150 - OPERATING CASH IN BANK,,193.55,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,6.45,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,300.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,200.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,300.00,University Townhomes
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,654.00,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,49.00,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,4.00,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,10.50,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,4.50,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,"1,106.00",Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,,1.00,Midway Manor Apartments
05/28/2025,1150 - OPERATING CASH IN BANK,796.64,,Grove at Temple Terrace
05/28/2025,1150 - OPERATING CASH IN BANK,38.19,,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,100.00,,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,20.53,,Luna At Hollywood
05/28/2025,1150 - OPERATING CASH IN BANK,100.00,,Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,282.10,,Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,,20.00,Royal Manor
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,652.00",Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,191.00,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,University Townhomes
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,University Townhomes
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,200.00",University Townhomes
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,800.00",Luna At Hollywood
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,585.00",Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,149.00",Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Lakeside Condominiums
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Lakeside Condominiums
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,950.00",Lakeside Condominiums
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,075.00",Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,45.00,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,475.00",Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,865.00",Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,475.00",Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,733.50,Buena Vista
05/29/2025,1150 - OPERATING CASH IN BANK,,465.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,000.00",Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,325.00",Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,275.00",The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,,2.00,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,,25.00,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,850.00,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,525.00",Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,65.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,25.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,025.00",Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,450.00",Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,775.00",Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,865.00",Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,425.00",Grove at Temple Terrace
05/29/2025,1150 - OPERATING CASH IN BANK,,490.00,"Infinity Magnolia 2, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,150.00,"Infinity Magnolia 2, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,"Infinity Magnolia 2, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,"Infinity Magnolia 2, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,245.00,"Infinity Magnolia 2, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,885.00",Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,"2,684.88",,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,250.00",Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,"1,712.00",,Lakeside Condominiums
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,100.00",Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,"1,875.00",,The Oaks Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,35.00,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.00,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,266.00,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,15.00,Midway Manor Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,350.00",Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Castle Creek Apartments
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,009.67",Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,150.00,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,22.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,34.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,0.50,Azure Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,373.17,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,125.00","Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,125.00","Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,150.00,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,125.00","Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,3.00,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,9.50,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,751.83,"Infinity Reserve at Waters, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,37.05,,"Infinity Harding, LLC"
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,575.00",Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Clear Lake Palms
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,300.00",Parc Place Villas
05/29/2025,1150 - OPERATING CASH IN BANK,,200.00,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,40.00,,Woodridge Manor
05/29/2025,1150 - OPERATING CASH IN BANK,,"1,585.00",Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Laguna Place
05/29/2025,1150 - OPERATING CASH IN BANK,524.14,,Royal Manor
05/29/2025,1150 - OPERATING CASH IN BANK,,10.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,4.50,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,,850.00,Infinity Magnolia LLC
05/29/2025,1150 - OPERATING CASH IN BANK,300.47,,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,449.15,,The Standard at 2690
05/29/2025,1150 - OPERATING CASH IN BANK,370.19,,The Standard at 2690
